Time,Total,Generator
2432,21.6499850929,5
2433,21.6371747824,5
2434,21.6354517936,5
2435,21.6335462319,5
2436,21.6314053037,5
2437,21.6261620592,5
2438,21.6108400181,5
2439,21.6060784333,5
2440,21.6008347972,5
2441,21.5972291938,5
2442,21.5925450626,5
2443,21.5904474029,5
2444,21.5895815684,5
2445,21.5817776628,5
2446,21.5736315716,5
2447,21.5684393638,5
2448,21.5656443705,5
2449,21.5561578424,5
2450,21.5450105596,5
2451,21.5347447717,5
2452,21.5297223548,5
2453,21.5286537325,5
2454,21.5178660484,5
2455,21.5094993768,5
2456,21.5027517149,5
2457,21.4915735897,5
2458,21.4763860977,5
2459,21.4664279518,5
2460,21.4529407079,5
2461,21.4003450175,5
2462,21.3937708764,5
2463,21.3836237287,5
2464,21.3786081858,5
2465,21.3777101808,5
2466,21.373120053,5
2467,21.3675576629,5
2468,21.3674699049,5
2469,21.3628301665,5
2470,21.3496411693,5
2471,21.3429996068,5
2472,21.3363658734,5
2473,21.3299280785,5
2474,21.3279256661,5
2475,21.3276471319,5
2476,21.3244040333,5
2477,21.3199366874,5
2478,21.3153756598,5
2479,21.3143399827,5
2480,21.2958136798,5
2481,21.2907021341,5
2482,21.2888962613,5
2483,21.2875622399,5
2484,21.2853817492,5
2485,21.2783104242,5
2486,21.2772694055,5
2487,21.2768310118,5
2488,21.266672452,5
2489,21.2577793088,5
2490,21.2463315155,5
2491,21.2439591846,5
2492,21.2417077608,5
2493,21.2335905071,5
2494,21.2323717983,5
2495,21.2300266563,5
2496,21.225005563,5
2497,21.2152198252,5
2498,21.2037546507,5
2499,21.2035727514,5
2500,21.2011757166,5
2501,21.1959251849,5
2502,21.1937700741,5
2503,21.1898859208,5
2504,21.1850627757,5
2505,21.1656056667,5
2506,21.1618618995,5
2507,21.1615897014,5
2508,21.1579985649,5
2509,21.156617702,5
2510,21.1546244802,5
2511,21.153997632,5
2512,21.1486099825,5
2513,21.1443375069,5
2514,21.1325114982,5
2515,21.1307569458,5
2516,21.123087974,5
2517,21.1095958194,5
2518,21.0992862077,5
2519,21.0944838864,5
2520,21.0852174545,5
2521,21.0823357682,5
2522,21.0762614752,5
2523,21.0702187284,5
2524,21.0470735314,5
2525,21.0316283692,5
2526,21.0312593154,5
2527,21.0206984585,5
2528,21.0186547686,5
2529,21.0062874826,5
2530,20.9834333628,5
2531,20.969101909,5
2532,20.963884263,5
2533,20.9571836608,5
2534,20.9480063838,5
2535,20.9431004035,5
2536,20.9302117822,5
2537,20.921356725,5
2538,20.9211042056,5
2539,20.9111246579,5
2540,20.8995835795,5
2541,20.893390223,5
2542,20.8917069963,5
2543,20.8912017337,5
2544,20.8869166357,5
2545,20.8863854337,5
2546,20.8679766285,5
2547,20.8477600324,5
2548,20.8438537921,5
2549,20.837706642,5
2550,20.8370200473,5
2551,20.8339875111,5
2552,20.8194647537,5
2553,20.8169333466,5
2554,20.8136969,5
2555,20.8105181435,5
2556,20.7976405751,5
2557,20.791574601,5
2558,20.7912684755,5
2559,20.7873336916,5
2560,20.7862890161,5
2561,20.7840122328,5
2562,20.7824452982,5
2563,20.7786393565,5
2564,20.7681176496,5
2565,20.7634041214,5
2566,20.7621832975,5
2567,20.7525441609,5
2568,20.7513063444,5
2569,20.7296540699,5
2570,20.7205565487,5
2571,20.707155635,5
2572,20.7025903259,5
2573,20.699403809,5
2574,20.6964408446,5
2575,20.6833717021,5
2576,20.6826287139,5
2577,20.675052139,5
2578,20.6648331347,5
2579,20.6559410619,5
2580,20.6425738733,5
2581,20.6383979439,5
2582,20.6366618583,5
2583,20.6307093669,5
2584,20.6306605442,5
2585,20.6275760164,5
2586,20.62363596,5
2587,20.6214343413,5
2588,20.6171546347,5
2589,20.6093346446,5
2590,20.6083472488,5
2591,20.5930018837,5
2592,20.5904183378,5
2593,20.5862267256,5
2594,20.5831220003,5
2595,20.5822203159,5
2596,20.5602148241,5
2597,20.542386541,5
2598,20.5350199754,5
2599,20.5337219844,5
2600,20.5329293837,5
2601,20.4933313131,5
2602,20.4798832018,5
2603,20.4785498854,5
2604,20.4752491445,5
2605,20.4593954266,5
2606,20.4585555808,5
2607,20.456388508,5
2608,20.4510392499,5
2609,20.4405821449,5
2610,20.4384760321,5
2611,20.4360354398,5
2612,20.4322710613,5
2613,20.4311694318,5
2614,20.4257258431,5
2615,20.4245500677,5
2616,20.4242026456,5
2617,20.4224700264,5
2618,20.4211398971,5
2619,20.4129365979,5
2620,20.4108347868,5
2621,20.4052294873,5
2622,20.4035173499,5
2623,20.4003276767,5
2624,20.3987194253,5
2625,20.3911257311,5
2626,20.3888059662,5
2627,20.3867273911,5
2628,20.3859271965,5
2629,20.3720183425,5
2630,20.3697322999,5
2631,20.3497591726,5
2632,20.3495109114,5
2633,20.3392067577,5
2634,20.3389527965,5
2635,20.3362267377,5
2636,20.3337354454,5
2637,20.3213335336,5
2638,20.3199233456,5
2639,20.3161534085,5
2640,20.3147220699,5
2641,20.3016746263,5
2642,20.2864552931,5
2643,20.2820656641,5
2644,20.2776378939,5
2645,20.275695696,5
2646,20.2753812375,5
2647,20.2714111589,5
2648,20.2699556095,5
2649,20.2676885968,5
2650,20.2460561136,5
2651,20.2447616703,5
2652,20.2426028436,5
2653,20.2339038957,5
2654,20.2286465868,5
2655,20.2247762044,5
2656,20.2211745897,5
2657,20.2118623893,5
2658,20.2037875842,5
2659,20.2027652004,5
2660,20.2023637682,5
2661,20.1970966496,5
2662,20.195280601,5
2663,20.1945331974,5
2664,20.1928988427,5
2665,20.1853311329,5
2666,20.1814210234,5
2667,20.1788155485,5
2668,20.1627445202,5
2669,20.1601061182,5
2670,20.1461653268,5
2671,20.1458209965,5
2672,20.133841257,5
2673,20.1335185486,5
2674,20.1314870319,5
2675,20.1282905211,5
2676,20.1279425572,5
2677,20.1157093624,5
2678,20.1151979226,5
2679,20.1114615376,5
2680,20.1104300388,5
2681,20.1077007046,5
2682,20.1039345304,5
2683,20.0988327358,5
2684,20.0820502972,5
2685,20.0731058813,5
2686,20.0635965652,5
2687,20.0605150028,5
2688,20.0550811823,5
2689,20.0473110605,5
2690,20.0402672658,5
2691,20.0386645406,5
2692,20.0301415918,5
2693,20.0219774848,5
2694,20.0192698356,5
2695,20.01775628,5
2696,20.0146888193,5
2697,19.9967332319,5
2698,19.9848738923,5
2699,19.9815906613,5
2700,19.979873014,5
2701,19.9702810145,5
2702,19.9553641596,5
2703,19.9485549489,5
2704,19.9464046945,5
2705,19.9347759266,5
2706,19.9258342246,5
2707,19.9238077965,5
2708,19.9150540551,5
2709,19.9073449047,5
2710,19.9041703685,5
2711,19.901572086,5
2712,19.9010137573,5
2713,19.8927790027,5
2714,19.8893887546,5
2715,19.8798298483,5
2716,19.8774683063,5
2717,19.8675455241,5
2718,19.8653704394,5
2719,19.8607261869,5
2720,19.85433319,5
2721,19.8524736578,5
2722,19.852040265,5
2723,19.8386043079,5
2724,19.8368996905,5
2725,19.8318923369,5
2726,19.8284518345,5
2727,19.8190973305,5
2728,19.8179869897,5
2729,19.8140244994,5
2730,19.7981426383,5
2731,19.7976273366,5
2732,19.7975560139,5
2733,19.7947818841,5
2734,19.7871111841,5
2735,19.7762065084,5
2736,19.7708333512,5
2737,19.7680417423,5
2738,19.7568152518,5
2739,19.7566532727,5
2740,19.7514595913,5
2741,19.7509548269,5
2742,19.7415080294,5
2743,19.7300208707,5
2744,19.7297451093,5
2745,19.7224880354,5
2746,19.7102346768,5
2747,19.7100559566,5
2748,19.708958914,5
2749,19.7072033755,5
2750,19.7041388185,5
2751,19.7006097607,5
2752,19.6949442232,5
2753,19.681511055,5
2754,19.6709734236,5
2755,19.6638361828,5
2756,19.6480997424,5
2757,19.6428124183,5
2758,19.6355724157,5
2759,19.6306647788,5
2760,19.6268749355,5
2761,19.6246329201,5
2762,19.623572007,5
2763,19.6235053834,5
2764,19.6226768719,5
2765,19.618932292,5
2766,19.6152913082,5
2767,19.6076450121,5
2768,19.6040576628,5
2769,19.6027513911,5
2770,19.6006657539,5
2771,19.5934051817,5
2772,19.591447021,5
2773,19.5849040587,5
2774,19.5841150572,5
2775,19.5751176339,5
2776,19.5651780519,5
2777,19.5442119034,5
2778,19.535617267,5
2779,19.529135017,5
2780,19.524701945,5
2781,19.5218299053,5
2782,19.5130301569,5
2783,19.5061325239,5
2784,19.5025042259,5
2785,19.4990430477,5
2786,19.4895278681,5
2787,19.4849492623,5
2788,19.4804484746,5
2789,19.4781302502,5
2790,19.4766713834,5
2791,19.4671152357,5
2792,19.4667977043,5
2793,19.4654589787,5
2794,19.4639568574,5
2795,19.4459839235,5
2796,19.4404120793,5
2797,19.4360203805,5
2798,19.4327280501,5
2799,19.4273210598,5
2800,19.4046794509,5
2801,19.4044782966,5
2802,19.4015920607,5
2803,19.3914825746,5
2804,19.3893724829,5
2805,19.3746380413,5
2806,19.3708124597,5
2807,19.3543681607,5
2808,19.3328388058,5
2809,19.3301953672,5
2810,19.3285784557,5
2811,19.3269703702,5
2812,19.3234489612,5
2813,19.3170887372,5
2814,19.314137434,5
2815,19.306998813,5
2816,19.3037883708,5
2817,19.299728975,5
2818,19.299015088,5
2819,19.2977570465,5
2820,19.2857369682,5
2821,19.2686624915,5
2822,19.2619362819,5
2823,19.2527518294,5
2824,19.2278779159,5
2825,19.2203541096,5
2826,19.2044979601,5
2827,19.1940611697,5
2828,19.1883648984,5
2829,19.1817528526,5
2830,19.1767123592,5
2831,19.1743363862,5
2832,19.1714967859,5
2833,19.1648903313,5
2834,19.1564027947,5
2835,19.1515346337,5
2836,19.1477590636,5
2837,19.1440744359,5
2838,19.1383460805,5
2839,19.1356432579,5
2840,19.1329868033,5
2841,19.1239660938,5
2842,19.1199215932,5
2843,19.1172382919,5
2844,19.1120422271,5
2845,19.1081894659,5
2846,19.1069785285,5
2847,19.104156137,5
2848,19.1014822713,5
2849,19.0976438807,5
2850,19.0957967034,5
2851,19.092728804,5
2852,19.091259508,5
2853,19.0886440127,5
2854,19.0843755695,5
2855,19.0813897884,5
2856,19.0792712486,5
2857,19.0709352328,5
2858,19.0704613344,5
2859,19.0620986186,5
2860,19.0609107477,5
2861,19.0594843341,5
2862,19.0554016356,5
2863,19.0302938032,5
2864,19.0140890228,5
2865,19.0101974115,5
2866,19.0021313772,5
2867,19.0008257328,5
2868,18.9985624001,5
2869,18.9934514438,5
2870,18.9917438878,5
2871,18.9791880137,5
2872,18.9668091144,5
2873,18.961378203,5
2874,18.9581711672,5
2875,18.9545627264,5
2876,18.952997111,5
2877,18.9450223416,5
2878,18.9351363616,5
2879,18.9305093434,5
2880,18.9282971011,5
2881,18.9103837361,5
2882,18.9070357106,5
2883,18.8998364272,5
2884,18.8966401435,5
2885,18.8958581652,5
2886,18.8823907496,5
2887,18.8813346742,5
2888,18.8755749908,5
2889,18.8727881606,5
2890,18.8690983958,5
2891,18.8494875119,5
2892,18.8490248546,5
2893,18.8426170044,5
2894,18.8386453109,5
2895,18.833277208,5
2896,18.8194752,5
2897,18.8089742165,5
2898,18.7766634509,5
2899,18.7734900633,5
2900,18.7566732168,5
2901,18.751451913,5
2902,18.7462308982,5
2903,18.7433468814,5
2904,18.7346866185,5
2905,18.7321329212,5
2906,18.7313530071,5
2907,18.7310132324,5
2908,18.7280452135,5
2909,18.7267529558,5
2910,18.72631625,5
2911,18.7204070503,5
2912,18.7125385666,5
2913,18.689247975,5
2914,18.6841142769,5
2915,18.6830478222,5
2916,18.6705333138,5
2917,18.6677820726,5
2918,18.6655948666,5
2919,18.6569620626,5
2920,18.6565094756,5
2921,18.6375310948,5
2922,18.6355380345,5
2923,18.6305004251,5
2924,18.629300319,5
2925,18.6212176674,5
2926,18.6182158694,5
2927,18.6175009709,5
2928,18.6118601221,5
2929,18.5962405115,5
2930,18.5914165856,5
2931,18.5831265575,5
2932,18.5745926902,5
2933,18.5704723718,5
2934,18.5672056327,5
2935,18.5670218116,5
2936,18.5384025604,5
2937,18.5265282035,5
2938,18.4928772898,5
2939,18.4922374204,5
2940,18.488006237,5
2941,18.4715529992,5
2942,18.45349258,5
2943,18.4524533965,5
2944,18.444530092,5
2945,18.4428131697,5
2946,18.4362558352,5
2947,18.4310013054,5
2948,18.4233245821,5
2949,18.4061743042,5
2950,18.4053325475,5
2951,18.4023356194,5
2952,18.4021140994,5
2953,18.399403574,5
2954,18.3963672484,5
2955,18.3845113156,5
2956,18.3724060164,5
2957,18.3722684828,5
2958,18.3682747557,5
2959,18.3647653607,5
2960,18.3605448116,5
2961,18.3531329262,5
2962,18.3510121312,5
2963,18.3504764671,5
2964,18.3469099234,5
2965,18.336063588,5
2966,18.3265646298,5
2967,18.3142133058,5
2968,18.31106312,5
2969,18.3082657539,5
2970,18.2965274881,5
2971,18.2962439658,5
2972,18.2916394641,5
2973,18.2834163026,5
2974,18.2771200341,5
2975,18.2761471113,5
2976,18.2743358117,5
2977,18.2707691513,5
2978,18.2653184553,5
2979,18.2651596432,5
2980,18.2562750503,5
2981,18.2202831581,5
2982,18.2196748161,5
2983,18.2134856793,5
2984,18.2091156798,5
2985,18.2060112305,5
2986,18.1976326803,5
2987,18.1927063224,5
2988,18.1917707878,5
2989,18.1766268516,5
2990,18.1649230036,5
2991,18.1628241509,5
2992,18.1544059555,5
2993,18.1432753154,5
2994,18.134373611,5
2995,18.1240926463,5
2996,18.1055740196,5
2997,18.1001131493,5
2998,18.0917464762,5
2999,18.0877258939,5
3000,18.0855160451,5
3001,18.0722004388,5
3002,18.0620895346,5
3003,18.0552718869,5
3004,18.04992451,5
3005,18.0366381533,5
3006,18.0324155444,5
3007,18.0323895739,5
3008,18.0316882847,5
3009,18.0310810815,5
3010,18.0203771802,5
3011,18.0196265817,5
3012,18.0090367118,5
3013,18.0062680714,5
3014,17.9955643023,5
3015,17.9910244127,5
3016,17.9901501357,5
3017,17.9818114858,5
3018,17.9814771182,5
3019,17.950166076,5
3020,17.9260238365,5
3021,17.9253259475,5
3022,17.9190257853,5
3023,17.9129708093,5
3024,17.9114850915,5
3025,17.8928226307,5
3026,17.8879427827,5
3027,17.8580496449,5
3028,17.8560057754,5
3029,17.8453378735,5
3030,17.8425112198,5
3031,17.8315276462,5
3032,17.8305084089,5
3033,17.8299536637,5
3034,17.8211770157,5
3035,17.8067613298,5
3036,17.8028241775,5
3037,17.7946573255,5
3038,17.7910873164,5
3039,17.7787074191,5
3040,17.7616790377,5
3041,17.7473923117,5
3042,17.7463471186,5
3043,17.745399569,5
3044,17.7421451467,5
3045,17.7402696186,5
3046,17.7362338206,5
3047,17.7327524524,5
3048,17.7318732149,5
3049,17.7298326751,5
3050,17.7207213754,5
3051,17.7185476095,5
3052,17.7144677691,5
3053,17.7007213925,5
3054,17.7006825562,5
3055,17.6995222407,5
3056,17.6954108747,5
3057,17.6838101952,5
3058,17.6801662855,5
3059,17.6563712771,5
3060,17.642933777,5
3061,17.6389231648,5
3062,17.6348657833,5
3063,17.6253423035,5
3064,17.6077485963,5
3065,17.5951297455,5
3066,17.5926036386,5
3067,17.5848653239,5
3068,17.5757398658,5
3069,17.570817495,5
3070,17.5632207327,5
3071,17.5598200655,5
3072,17.5584176511,5
3073,17.552925283,5
3074,17.5524860505,5
3075,17.551295546,5
3076,17.5420340419,5
3077,17.5406172659,5
3078,17.5404792,5
3079,17.5389434967,5
3080,17.5351300153,5
3081,17.5300001873,5
3082,17.5219217004,5
3083,17.520186388,5
3084,17.5197835867,5
3085,17.5121881474,5
3086,17.5101203382,5
3087,17.5039783903,5
3088,17.5032408649,5
3089,17.4970380297,5
3090,17.496910682,5
3091,17.4923555528,5
3092,17.4889007436,5
3093,17.4863664901,5
3094,17.4838790098,5
3095,17.4751389642,5
3096,17.4694957032,5
3097,17.4499083206,5
3098,17.4471455912,5
3099,17.4394353549,5
3100,17.4299182278,5
3101,17.4161905283,5
3102,17.4145941431,5
3103,17.4029329619,5
3104,17.3946558853,5
3105,17.3893372359,5
3106,17.3796092116,5
3107,17.374152814,5
3108,17.3582671547,5
3109,17.3581148362,5
3110,17.3525732258,5
3111,17.3491827034,5
3112,17.3351921753,5
3113,17.3311305892,5
3114,17.3255301284,5
3115,17.3205196037,5
3116,17.3159328038,5
3117,17.3148105074,5
3118,17.3106949788,5
3119,17.291705919,5
3120,17.2870264837,5
3121,17.280823533,5
3122,17.2770389687,5
3123,17.2598672802,5
3124,17.2590735873,5
3125,17.2565875653,5
3126,17.2455472803,5
3127,17.2346928031,5
3128,17.2308198145,5
3129,17.229919107,5
3130,17.2262901656,5
3131,17.2251983573,5
3132,17.2230133295,5
3133,17.2204977788,5
3134,17.2043788862,5
3135,17.1868148628,5
3136,17.1790390975,5
3137,17.1699049291,5
3138,17.1696246113,5
3139,17.1543914011,5
3140,17.1424230145,5
3141,17.1414316665,5
3142,17.1370078187,5
3143,17.1357184848,5
3144,17.1355965511,5
3145,17.1339315,5
3146,17.1318214508,5
3147,17.130625464,5
3148,17.1280918646,5
3149,17.1255049843,5
3150,17.1223320234,5
3151,17.1131683809,5
3152,17.1106120711,5
3153,17.1026173984,5
3154,17.0980481371,5
3155,17.0978219796,5
3156,17.0909646831,5
3157,17.0829335119,5
3158,17.0773648483,5
3159,17.0717264898,5
3160,17.0717025213,5
3161,17.0449226219,5
3162,17.0426443901,5
3163,17.0416687553,5
3164,17.0237285343,5
3165,17.0101485688,5
3166,16.994532247,5
3167,16.9943746616,5
3168,16.9901383632,5
3169,16.9760981194,5
3170,16.9759249632,5
3171,16.9750120564,5
3172,16.9431701807,5
3173,16.9323483333,5
3174,16.9173030117,5
3175,16.9095060095,5
3176,16.9066463278,5
3177,16.9034567956,5
3178,16.8855188597,5
3179,16.8844778067,5
3180,16.8737407985,5
3181,16.8613129676,5
3182,16.8598714088,5
3183,16.8581840192,5
3184,16.8526838444,5
3185,16.84693826,5
3186,16.845234245,5
3187,16.8297527312,5
3188,16.8278880281,5
3189,16.8267643607,5
3190,16.7867056332,5
3191,16.7788482894,5
3192,16.7717917587,5
3193,16.7699811758,5
3194,16.7696707772,5
3195,16.7435226951,5
3196,16.7370043108,5
3197,16.7252014233,5
3198,16.7033811053,5
3199,16.6978665476,5
3200,16.6896107799,5
3201,16.6883221252,5
3202,16.6839660289,5
3203,16.6823301985,5
3204,16.6807179752,5
3205,16.6767068049,5
3206,16.6710042883,5
3207,16.6694171117,5
3208,16.6692963498,5
3209,16.6673819012,5
3210,16.6645829805,5
3211,16.6641152259,5
3212,16.6590360851,5
3213,16.6558405188,5
3214,16.6553408456,5
3215,16.6552052273,5
3216,16.6483628449,5
3217,16.642262174,5
3218,16.6410427193,5
3219,16.64039328,5
3220,16.6331344811,5
3221,16.629588957,5
3222,16.6150399624,5
3223,16.6143283277,5
3224,16.6119951525,5
3225,16.6013397118,5
3226,16.5977250147,5
3227,16.5806280845,5
3228,16.5674291985,5
3229,16.549981101,5
3230,16.5497522505,5
3231,16.5453709773,5
3232,16.5375488984,5
3233,16.5294521779,5
3234,16.5261583321,5
3235,16.5233888164,5
3236,16.5127865069,5
3237,16.5122124812,5
3238,16.5069499477,5
3239,16.5037426052,5
3240,16.5013797214,5
3241,16.49411136,5
3242,16.4932046375,5
3243,16.4912577353,5
3244,16.4846650492,5
3245,16.4815424316,5
3246,16.4740328898,5
3247,16.4695559697,5
3248,16.4666893794,5
3249,16.4572819387,5
3250,16.4520733879,5
3251,16.4479003902,5
3252,16.444118109,5
3253,16.4380079214,5
3254,16.4356630791,5
3255,16.4270409187,5
3256,16.4242781465,5
3257,16.4184218097,5
3258,16.4133609519,5
3259,16.4047326159,5
3260,16.4034180592,5
3261,16.4018552405,5
3262,16.3808130386,5
3263,16.3778321958,5
3264,16.3728621551,5
3265,16.3671032432,5
3266,16.3650195024,5
3267,16.3559662215,5
3268,16.3557525225,5
3269,16.3531772333,5
3270,16.3517314511,5
3271,16.3396370497,5
3272,16.324905652,5
3273,16.3245001256,5
3274,16.3240866727,5
3275,16.3235343009,5
3276,16.3080261611,5
3277,16.3007970095,5
3278,16.2957434534,5
3279,16.2944881342,5
3280,16.2942980492,5
3281,16.2921633356,5
3282,16.2873526581,5
3283,16.2808100054,5
3284,16.2764298114,5
3285,16.2728870042,5
3286,16.2702148907,5
3287,16.2643571834,5
3288,16.256315052,5
3289,16.2488705039,5
3290,16.2404411241,5
3291,16.2355441496,5
3292,16.2354987126,5
3293,16.2343071613,5
3294,16.2337007225,5
3295,16.2258895131,5
3296,16.2177111707,5
3297,16.2163197713,5
3298,16.2047652862,5
3299,16.1943478258,5
3300,16.1890962198,5
3301,16.1883914274,5
3302,16.1759773777,5
3303,16.1730509286,5
3304,16.1676053538,5
3305,16.162549711,5
3306,16.161891365,5
3307,16.1612620228,5
3308,16.157793738,5
3309,16.157387004,5
3310,16.1550065837,5
3311,16.1493673047,5
3312,16.1484849065,5
3313,16.1451607658,5
3314,16.1443304049,5
3315,16.1340637335,5
3316,16.1253515459,5
3317,16.1240967275,5
3318,16.1223427526,5
3319,16.1182305049,5
3320,16.1104514893,5
3321,16.1053934858,5
3322,16.1003611284,5
3323,16.1001073145,5
3324,16.0947307716,5
3325,16.091532345,5
3326,16.0896203851,5
3327,16.0836520195,5
3328,16.0817611394,5
3329,16.0790505925,5
3330,16.0747501804,5
3331,16.0724519013,5
3332,16.0669007238,5
3333,16.0588972923,5
3334,16.0406583717,5
3335,16.0329608277,5
3336,16.0207320201,5
3337,16.0189995212,5
3338,16.0157711984,5
3339,16.0102001413,5
3340,16.007351902,5
3341,16.0052467803,5
3342,16.0024236652,5
3343,15.9925901781,5
3344,15.9924603422,5
3345,15.9923505254,5
3346,15.9884047415,5
3347,15.9738062816,5
3348,15.9666768427,5
3349,15.9626044024,5
3350,15.9497075504,5
3351,15.9422922913,5
3352,15.9404306695,5
3353,15.9396326021,5
3354,15.9259867533,5
3355,15.9141975436,5
3356,15.9120265145,5
3357,15.9049396478,5
3358,15.8946060074,5
3359,15.8865689255,5
3360,15.8863154238,5
3361,15.8834249807,5
3362,15.8799433795,5
3363,15.8790298404,5
3364,15.8785484077,5
3365,15.8740621379,5
3366,15.8733148572,5
3367,15.8711114889,5
3368,15.8581167516,5
3369,15.8550754977,5
3370,15.8498520885,5
3371,15.8498436384,5
3372,15.8464987959,5
3373,15.8452908181,5
3374,15.8403693338,5
3375,15.8356437948,5
3376,15.8275349173,5
3377,15.8228163186,5
3378,15.8132542082,5
3379,15.8079472109,5
3380,15.8063133272,5
3381,15.8008599198,5
3382,15.795218721,5
3383,15.7845325361,5
3384,15.7784528747,5
3385,15.7706183434,5
3386,15.7657118937,5
3387,15.7548826048,5
3388,15.7538284038,5
3389,15.7488872812,5
3390,15.7465931222,5
3391,15.7373605397,5
3392,15.7305322114,5
3393,15.7286336331,5
3394,15.7220114853,5
3395,15.7193594374,5
3396,15.717817327,5
3397,15.7173926764,5
3398,15.7065799515,5
3399,15.7055999456,5
3400,15.6988062341,5
3401,15.694076511,5
3402,15.6880676837,5
3403,15.6790325068,5
3404,15.6576697369,5
3405,15.6479802725,5
3406,15.642934969,5
3407,15.6427876515,5
3408,15.605805605,5
3409,15.5956952377,5
3410,15.594733987,5
3411,15.5923133504,5
3412,15.5917177197,5
3413,15.5765281081,5
3414,15.5742236682,5
3415,15.5736733346,5
3416,15.5637092362,5
3417,15.5443097465,5
3418,15.5385498987,5
3419,15.5366259351,5
3420,15.5262992287,5
3421,15.5184454209,5
3422,15.5178953547,5
3423,15.513291528,5
3424,15.5084007208,5
3425,15.5077510972,5
3426,15.5055273657,5
3427,15.4949496242,5
3428,15.4904258425,5
3429,15.4864804424,5
3430,15.4814992936,5
3431,15.4804727752,5
3432,15.4792406073,5
3433,15.4730450403,5
3434,15.4697892984,5
3435,15.4604496115,5
3436,15.4532364219,5
3437,15.4526969017,5
3438,15.440804744,5
3439,15.432488561,5
3440,15.4289794242,5
3441,15.4289638496,5
3442,15.4245719899,5
3443,15.4167047392,5
3444,15.4112538603,5
3445,15.4016131546,5
3446,15.4011897225,5
3447,15.3979457283,5
3448,15.3970547529,5
3449,15.3914031671,5
3450,15.3894736602,5
3451,15.381234494,5
3452,15.3724569196,5
3453,15.360560309,5
3454,15.356218735,5
3455,15.3358388572,5
3456,15.3348326005,5
3457,15.3293793826,5
3458,15.3286895786,5
3459,15.3257422197,5
3460,15.3257415357,5
3461,15.3108296614,5
3462,15.3023908954,5
3463,15.2944834539,5
3464,15.2892913933,5
3465,15.2867759201,5
3466,15.2813305017,5
3467,15.2798198965,5
3468,15.2789096095,5
3469,15.266701229,5
3470,15.2557337131,5
3471,15.2548589386,5
3472,15.2229342389,5
3473,15.2196057023,5
3474,15.2170107464,5
3475,15.2144308232,5
3476,15.2128920507,5
3477,15.2058898069,5
3478,15.1971014349,5
3479,15.1913463207,5
3480,15.1883339035,5
3481,15.1870259556,5
3482,15.1836359175,5
3483,15.1753791404,5
3484,15.1738541542,5
3485,15.1646781717,5
3486,15.1561833039,5
3487,15.1553891145,5
3488,15.147292725,5
3489,15.143021248,5
3490,15.1429651343,5
3491,15.14035911,5
3492,15.1292648582,5
3493,15.124888865,5
3494,15.123626495,5
3495,15.1169275495,5
3496,15.1134838854,5
3497,15.1091814561,5
3498,15.1042111699,5
3499,15.1011894445,5
3500,15.0990896305,5
3501,15.0972582082,5
3502,15.0903685604,5
3503,15.090228157,5
3504,15.0861042902,5
3505,15.0758390635,5
3506,15.0752654219,5
3507,15.0720529252,5
3508,15.0692579035,5
3509,15.0678099162,5
3510,15.0676177268,5
3511,15.0667445234,5
3512,15.0664128852,5
3513,15.0663572025,5
3514,15.0553342444,5
3515,15.0457629894,5
3516,15.0414547838,5
3517,15.0404891762,5
3518,15.0397128869,5
3519,15.0368620899,5
3520,15.032524225,5
3521,15.0305516072,5
3522,15.0303177129,5
3523,15.022938853,5
3524,15.0222475513,5
3525,15.0035521697,5
3526,14.9918164597,5
3527,14.9914292648,5
3528,14.9874819845,5
3529,14.9825183807,5
3530,14.9809113323,5
3531,14.9731449722,5
3532,14.9731388567,5
3533,14.9687911295,5
3534,14.9653580861,5
3535,14.9623099143,5
3536,14.9587875652,5
3537,14.9535645661,5
3538,14.9507924873,5
3539,14.9331103756,5
3540,14.9255328348,5
3541,14.9210159702,5
3542,14.9185694567,5
3543,14.9179331565,5
3544,14.9112956947,5
3545,14.9066944065,5
3546,14.9052093377,5
3547,14.9037869098,5
3548,14.901317321,5
3549,14.8882377854,5
3550,14.8777296667,5
3551,14.8737059935,5
3552,14.8594500921,5
3553,14.8574735192,5
3554,14.8535264278,5
3555,14.846448524,5
3556,14.8449551262,5
3557,14.8407295666,5
3558,14.8384667025,5
3559,14.8182231114,5
3560,14.8154419882,5
3561,14.8136655413,5
3562,14.8102541481,5
3563,14.8016972078,5
3564,14.7953573339,5
3565,14.7868971638,5
3566,14.7829880216,5
3567,14.7828530716,5
3568,14.7809092047,5
3569,14.7782722887,5
3570,14.7766234132,5
3571,14.7754716293,5
3572,14.7706207189,5
3573,14.7591774776,5
3574,14.7546495484,5
3575,14.7542102626,5
3576,14.7524935868,5
3577,14.7494991819,5
3578,14.7459743432,5
3579,14.743325513,5
3580,14.7431797673,5
3581,14.7320239658,5
3582,14.7288451657,5
3583,14.7264099529,5
3584,14.7262493718,5
3585,14.7192797788,5
3586,14.7189021995,5
3587,14.6956365641,5
3588,14.6895815933,5
3589,14.6810217505,5
3590,14.6766821668,5
3591,14.6739836476,5
3592,14.6739678475,5
3593,14.6737501568,5
3594,14.6668046907,5
3595,14.6660744226,5
3596,14.6655728967,5
3597,14.6601725188,5
3598,14.6580312861,5
3599,14.6534096449,5
3600,14.6525690031,5
3601,14.648358936,5
3602,14.6440936534,5
3603,14.6258488786,5
3604,14.6254106837,5
3605,14.624977757,5
3606,14.6216626221,5
